user,movie,rate
299,12132,2.5
1412,43362,4.0
824,1227,5.0
404,102,3.0
2994,92,4.0
873,18377,3.5
2350,9982,4.0
2553,13472,4.0
404,17577,5.0
320,41592,2.0
2525,257,4.0
1426,33787,3.0
873,25107,3.5
747,6922,2.5
2154,7582,3.0
544,9672,3.0
1426,8252,3.0
397,3397,2.5
383,41017,3.0
2553,8522,5.0
1622,5107,3.0
2770,5327,5.0
1587,6917,2.5
607,9537,2.5
82,30882,3.0
3022,43292,4.0
1755,3177,5.0
404,3237,3.0
2357,11592,4.0
754,13112,4.0
110,4707,4.0
1069,4317,4.0
901,9747,4.0
2861,512,3.0
481,42657,1.0
285,7057,4.0
1069,3797,4.5
4135,312,3.5
2546,11937,4.0
3547,1852,4.0
1531,1972,4.0
873,10752,1.5
1216,10432,2.0
1468,3497,4.5
1440,8737,3.0
3127,17927,5.0
2462,5532,3.0
453,887,5.0
1790,6122,5.0
383,30027,0.5
1055,4912,4.0
2063,3367,5.0
1755,967,4.0
3582,4692,5.0
474,5777,4.0
684,5852,5.0
12,21097,3.5
1559,10557,5.0
1531,9487,4.0
1496,642,0.5
1034,3472,5.0
2735,3362,5.0
2378,6337,1.5
1041,6537,4.0
3071,14212,4.5
2854,7567,4.5
180,26432,3.0
180,36862,2.5
152,12127,4.0
873,29912,3.5
908,20677,3.5
2315,1457,4.5
285,13497,3.0
1125,8687,3.0
404,11887,5.0
964,37022,4.0
2294,9152,4.0
705,23332,3.0
726,4027,4.0
390,18042,3.0
537,6242,3.5
19,9247,3.5
313,39162,3.0
1034,122,5.0
719,4027,4.5
747,6102,2.5
908,7007,3.5
285,1032,4.0
243,2492,1.0
40,23157,5.0
82,34602,4.5
1608,16527,4.0
530,3662,3.5
1748,16272,4.5
614,957,3.0
1251,9412,4.0
292,442,5.0
271,5637,4.0
82,14547,3.5
3428,5442,1.0
1300,10292,2.0
502,502,5.0
1006,25522,2.0
2196,10867,4.0
1293,39707,1.0
3701,2512,4.0
26,1297,3.0
383,26172,2.5
3071,21092,5.0
2595,1347,4.0
1174,3247,3.0
1230,20722,5.0
523,2557,4.0
2707,1107,5.0
306,27912,1.0
635,43897,1.0
397,13242,3.5
2742,25487,5.0
1069,8372,4.0
1657,1547,3.0
180,7447,2.0
621,4382,3.5
509,1182,5.0
222,18692,3.0
2077,552,3.5
1314,6122,3.0
292,1672,4.0
677,1217,4.5
2084,6272,4.0
3253,3307,3.0
1251,2547,4.0
2665,34762,4.0
873,16502,2.5
873,5747,1.5
817,1752,4.0
810,2277,4.0
3400,292,4.0
684,18627,1.0
964,7607,3.0
537,362,4.5
810,8387,1.5
1132,3787,3.0
61,16292,5.0
173,9917,1.0
4149,1982,4.0
2210,14612,4.0
894,14877,4.0
82,27842,4.0
3897,7232,3.5
3428,2552,3.0
3120,1262,5.0
1636,28272,3.5
495,5227,4.5
376,11772,5.0
2693,31227,4.0
1370,882,4.0
1426,36472,2.5
1811,8172,3.0
1643,25187,3.0
12,9877,5.0
1608,23202,3.5
271,7822,3.0
2595,14092,3.5
635,21632,2.5
26,5637,4.0
2812,1092,3.0
936,6107,2.0
425,3292,5.0
404,1552,2.0
2028,7827,3.0
1923,877,5.0
418,5482,4.0
12,5112,3.5
285,8357,4.0
397,19207,4.0
383,37772,2.0
341,4752,4.0
404,502,3.0
117,2077,3.0
3015,237,4.5
26,3672,3.0
747,22062,4.0
3155,4112,4.0
712,7197,3.0
3540,22847,4.0
383,13792,1.0
439,2332,5.0
3883,6647,2.5
719,1912,4.5
264,9137,3.0
12,3307,3.0
2987,2712,4.5
278,4027,4.0
1230,3057,2.0
698,11802,5.0
1370,522,4.0
866,2202,4.0
1251,2182,3.0
1293,43002,1.0
1139,5912,4.0
1055,2817,4.0
194,2482,4.0
894,6587,3.0
3862,4597,5.0
404,1382,1.0
1426,13282,3.0
2875,2202,4.5
96,2082,5.0
4352,952,4.0
1244,5057,4.0
1125,31727,3.0
3561,1187,3.0
166,1877,4.5
2763,22362,3.0
117,592,4.0
2077,5227,4.5
3197,10692,3.5
26,5587,5.0
1328,2827,4.0
1643,2357,4.0
1349,19477,3.5
845,4927,5.0
2931,697,2.0
2385,3957,4.0
4345,7367,4.0
4009,7607,3.0
866,6952,3.0
271,6597,4.0
131,30307,4.0
4639,7207,4.0
271,4427,4.0
285,2437,4.0
3022,18182,3.0
782,4697,4.0
383,3377,2.0
1146,5107,3.0
502,4167,5.0
96,1527,5.0
19,8447,4.0
383,1912,3.0
1125,17452,3.0
915,4437,5.0
740,2462,4.0
607,44287,2.5
2770,1547,1.0
3323,2792,4.0
873,27097,1.5
61,3467,2.0
1587,3762,4.0
89,1987,3.5
2994,10987,4.0
3470,5787,4.0
1615,4717,3.0
1041,13857,4.0
1251,1917,4.0
1741,11532,4.0
1349,617,3.5
2553,9997,4.0
110,4722,4.0
3239,1532,4.0
1762,9402,4.0
201,17602,2.5
523,1292,3.5
1041,8537,4.0
4121,5467,3.5
355,7197,2.0
824,2732,5.0
1797,13367,4.0
1804,24122,2.5
2532,2947,5.0
3085,6607,4.5
1783,8377,5.0
285,19152,4.0
82,1572,2.0
180,422,2.5
2672,4112,3.0
1531,36927,1.0
180,3447,3.5
82,1842,5.0
3624,417,4.0
2833,1097,4.0
3113,22607,4.5
1111,3277,5.0
404,30272,3.0
1895,3177,4.0
4023,10972,2.0
320,772,3.0
2693,2837,3.0
1853,8477,2.5
2301,8287,4.0
2392,13422,2.0
481,11707,2.0
75,13922,1.5
3190,5352,3.0
684,1797,2.0
3708,4117,4.0
110,5647,2.5
4310,9657,3.0
201,8362,2.0
2077,9402,1.0
383,6982,3.0
61,7687,3.0
600,16247,3.0
558,20027,4.5
3071,32222,4.5
383,12052,1.0
96,3067,4.0
201,8617,4.0
481,19947,2.0
3400,1632,3.0
1125,10172,4.0
96,1512,5.0
1300,5067,3.5
698,10072,4.0
229,3142,3.5
306,647,4.0
1706,5482,2.0
19,9082,4.5
1692,2437,4.5
761,887,4.0
152,402,5.0
4618,16952,4.5
341,52,3.0
3141,2017,4.0
614,5827,4.0
82,6537,3.5
2182,3787,5.0
1209,4782,4.5
180,44427,4.0
2014,2092,4.5
222,1707,4.5
2021,4617,3.5
530,18262,5.0
3071,417,4.0
1783,3552,2.0
1545,9117,3.0
537,7697,4.0
936,1957,3.5
2791,4522,2.0
1405,1842,4.0
404,9657,4.0
922,19572,3.5
2035,14177,4.0
383,11647,2.0
313,6167,3.5
404,2257,4.0
4457,887,4.5
3050,642,5.0
1118,1917,5.0
3876,16187,3.0
3232,3062,3.0
1538,8527,3.0
1195,6672,4.0
341,11977,3.0
383,14612,1.0
320,14327,3.0
3757,1802,4.0
1440,1032,2.0
82,6257,4.0
824,1147,4.0
2896,592,5.0
481,32727,3.5
740,1352,4.0
789,1857,5.0
1125,4172,5.0
285,3622,2.0
201,22987,1.0
1762,33307,0.5
936,3142,3.0
2861,2997,5.0
964,15832,5.0
82,6502,2.0
12,5552,2.0
810,9537,3.5
1055,2052,5.0
201,1212,4.0
3701,5172,4.0
1440,24937,3.0
306,16707,4.5
3540,25067,4.5
1328,23827,4.0
1531,3882,3.0
82,17512,3.0
2798,27822,3.0
68,4082,2.0
572,2592,5.0
446,28632,3.5
747,2557,2.5
2105,402,3.0
2539,1102,3.0
1300,15092,3.5
852,3422,5.0
481,1892,3.0
1426,12347,2.0
3106,7782,4.0
691,2477,4.0
341,8537,4.0
201,777,5.0
2343,4147,3.0
320,467,4.0
12,45047,4.5
1559,10352,3.0
1426,20792,2.5
747,25997,2.5
1041,1037,5.0
131,342,3.5
320,3842,5.0
1006,1347,4.0
208,14787,4.0
1706,2547,4.0
1937,592,4.0
1265,34947,3.0
264,702,3.0
1867,9402,5.0
2427,4697,3.0
208,5532,4.0
1265,10177,4.5
19,11142,3.5
1328,32962,4.0
2448,20042,4.0
2042,2817,4.0
54,21552,3.0
2245,5837,5.0
3113,2437,5.0
397,11127,3.0
201,5172,3.0
3505,2297,5.0
313,32127,3.0
824,11957,4.0
12,14327,4.0
2427,452,3.0
19,8617,3.5
201,5677,3.0
614,6562,3.5
4135,592,5.0
2938,8282,3.0
306,3762,4.0
1286,2692,5.0
82,4782,3.0
26,6277,5.0
698,6232,3.0
369,4002,3.0
2994,47,4.0
2105,1397,5.0
1279,3062,3.5
2532,1967,3.0
1153,2012,3.0
2847,2997,5.0
614,2192,3.0
502,1912,4.0
82,13447,0.5
159,11112,1.0
2378,1327,4.0
236,16667,4.0
320,1232,3.0
936,25057,3.0
3400,1367,4.0
4583,11212,3.5
1279,457,4.0
2945,15112,5.0
2525,5632,4.5
1706,29987,4.0
1125,19052,2.5
201,9842,4.0
110,567,4.5
2378,6252,3.5
194,8472,3.0
271,152,2.0
1006,26307,2.0
908,9392,3.0
747,1522,4.0
285,6532,3.0
397,557,3.0
1475,182,5.0
89,4547,2.0
684,7122,2.0
4443,822,5.0
383,822,1.0
4534,16267,4.0
3743,2997,4.0
12,9372,4.0
761,9822,3.0
313,40222,3.5
1524,257,5.0
271,5357,4.5
82,16612,3.0
3764,5112,3.0
166,1062,4.5
82,17567,4.0
124,14522,4.0
1006,31512,4.0
1811,10122,3.0
292,802,3.0
1790,717,3.0
404,11162,4.0
607,11607,4.0
4191,9047,3.0
180,17777,2.5
82,38152,2.5
2616,10887,3.0
2756,3057,5.0
166,2662,5.0
404,45042,2.0
285,417,4.0
824,3637,2.0
1706,572,3.5
719,5832,4.0
3911,4137,4.0
1706,20947,4.0
2028,2032,4.0
3981,30297,3.5
383,237,1.0
194,2377,3.0
2210,3097,3.5
873,3082,3.0
544,627,0.5
2301,14102,3.0
831,1347,5.0
768,3087,4.0
3071,24317,4.0
873,12122,4.0
2427,8642,4.0
12,18142,4.0
96,6332,3.0
285,8492,4.0
208,10897,2.0
747,6062,2.5
1020,1232,4.5
1349,1987,3.5
383,20277,1.0
1300,23242,3.0
299,8577,1.5
866,9207,3.0
2959,1232,4.0
320,2692,4.0
3596,8902,4.0
1580,16817,4.5
75,15977,2.0
1783,7782,5.0
75,13662,2.5
852,6722,3.0
320,1857,5.0
75,15272,4.0
12,12167,3.0
96,2692,5.0
628,30292,4.0
2868,19567,2.0
1545,11112,3.0
873,5457,3.5
2686,6292,5.0
635,14837,3.0
12,4097,3.0
61,1262,5.0
1034,3877,5.0
4352,887,4.0
936,5657,3.5
1349,4912,4.0
271,537,3.5
3757,37,3.5
439,5772,4.5
838,47,3.5
523,957,4.5
187,3177,2.0
1846,6197,3.0
1349,2052,4.5
2686,23287,5.0
1426,20157,4.0
1468,35352,3.5
1825,4862,3.5
936,4792,2.0
75,20687,1.0
446,9922,4.0
1251,2417,3.5
1258,12127,4.0
1258,5522,4.5
922,2342,3.5
670,6527,4.0
2084,2207,4.0
1440,3362,4.0
635,6162,2.0
180,7097,3.0
1461,13432,4.0
180,4972,3.0
3792,747,4.0
614,5622,4.5
341,47,4.0
2028,6407,4.0
684,10852,1.0
82,18037,3.5
2896,5027,3.0
82,25842,3.0
439,927,3.5
4688,1007,4.0
2014,362,0.5
208,15582,1.0
439,14887,4.5
341,23152,3.0
2014,2732,5.0
2378,13532,4.5
278,6567,4.0
481,37932,3.0
1440,7797,2.0
3393,37597,2.0
1496,7917,4.5
75,10987,4.5
1251,15772,4.0
348,40882,3.0
1615,2997,5.0
1041,12717,3.0
2567,2997,4.5
1125,8297,4.0
3323,12422,3.0
285,10452,4.0
1790,4302,4.0
3505,23402,4.0
404,14817,2.0
1916,6492,3.5
229,8502,3.5
663,20812,4.0
1237,10852,4.0
19,11022,4.0
796,3592,2.0
1139,14332,4.0
82,17452,3.0
2084,4582,4.0
2315,2612,5.0
1790,9117,3.0
1538,1442,3.5
2770,717,4.0
4562,492,5.0
1426,1247,4.0
992,692,4.5
201,15362,4.0
1440,5907,5.0
208,10607,3.0
2924,7827,5.0
467,1417,4.0
2770,1982,5.0
908,3862,3.5
3393,1212,1.0
285,1672,5.0
761,20462,3.0
1034,14477,3.0
887,1182,4.0
1258,8547,4.0
922,23692,3.0
2553,10217,4.5
3470,11627,3.0
565,11732,4.0
1251,2312,4.0
747,29852,3.0
2140,592,5.0
684,457,3.0
208,582,2.5
278,3912,0.5
2553,4682,4.5
544,8597,2.5
96,3762,4.0
89,2622,1.5
2448,31962,3.5
747,2117,2.5
264,1637,4.5
2231,8782,3.0
2350,9322,5.0
558,8072,4.0
873,12172,4.0
607,17267,2.5
3393,11867,4.0
3911,4082,3.5
3064,2942,4.0
82,12012,3.5
537,642,4.5
1286,1247,4.0
96,11737,5.0
1580,8382,4.0
82,772,3.0
4394,2597,3.0
544,9532,4.0
1538,19202,4.0
2882,402,4.0
1580,38052,3.0
404,6172,5.0
404,4262,1.0
4611,20382,1.5
1195,7247,3.5
754,1262,5.0
719,2417,4.0
257,35652,0.5
1153,18172,4.0
1909,2852,4.0
1433,2732,2.0
796,11392,4.0
3127,7342,3.0
82,5002,4.0
2357,1917,3.5
1587,1637,4.0
404,6067,5.0
432,2792,3.0
1615,5772,5.0
2070,4292,4.0
698,22572,2.0
586,43087,2.5
1328,12327,2.0
1419,1347,5.0
2126,3907,0.5
1916,13232,3.0
4688,3477,4.0
250,4002,4.0
180,9792,3.0
1167,17747,5.0
789,582,5.0
82,3477,1.0
635,3722,2.0
810,1707,4.0
3001,17062,3.5
628,172,4.0
3302,102,4.0
47,3792,4.0
789,417,5.0
61,11427,4.0
2420,492,4.0
1090,797,1.0
131,727,4.0
481,3122,1.5
873,30947,3.0
61,5407,4.0
82,9767,3.0
3302,2312,4.0
173,8362,2.0
1153,17362,3.0
124,35267,2.0
3169,24167,0.5
1636,7792,5.0
817,5297,3.0
383,12897,3.0
152,27282,2.0
1104,3897,3.5
2077,6562,4.0
635,39872,1.5
2448,28767,4.0
691,592,3.0
19,2797,4.0
2896,422,4.0
614,39397,4.5
852,28057,1.0
201,5247,3.0
117,262,4.5
306,8192,4.0
719,832,3.5
1013,3082,1.5
152,12437,4.0
873,18852,2.5
271,362,5.0
243,3787,2.0
2553,25547,5.0
96,4782,5.0
1006,3097,4.0
12,5827,3.5
2315,6052,2.5
2805,5697,5.0
2140,727,3.5
1930,2112,5.0
12,17442,4.0
2749,20532,4.0
3848,3087,4.0
565,9887,2.5
1349,1182,5.0
2532,4282,0.5
82,23237,4.0
1545,4117,5.0
4373,8332,4.0
12,9412,3.5
1629,3777,2.5
19,272,3.5
257,10882,1.0
1881,1807,4.0
257,11902,3.0
82,227,2.0
3225,3307,3.0
4555,1727,3.0
1944,10672,5.0
82,8322,5.0
390,302,2.0
3428,532,3.0
1230,4137,4.0
2301,522,4.0
1720,27497,4.0
2966,3477,5.0
3155,8382,3.0
320,5387,4.0
3092,14012,0.5
1804,4582,3.5
922,8822,3.5
4037,3682,4.0
3190,2692,5.0
334,5227,4.0
1552,1692,5.0
1573,2182,1.0
1468,19457,2.5
3288,502,5.0
2945,8942,1.0
1118,4142,4.0
89,13817,1.5
4086,2057,2.0
1041,20167,4.0
3204,2342,3.0
1615,522,3.0
3883,1307,3.5
670,27242,4.5
3127,587,5.0
75,2667,4.0
1041,2332,5.0
152,3177,5.0
894,792,4.0
327,10842,1.0
544,1532,3.5
3295,2297,5.0
1524,5967,4.5
2140,11732,5.0
1825,3907,4.5
54,1072,5.0
3554,14492,3.0
873,8767,3.0
3715,6662,5.0
404,24212,3.0
75,3677,2.0
2616,2777,1.0
376,2997,5.0
362,2342,2.0
3043,9867,4.0
299,40082,2.0
201,27582,2.0
2126,927,4.5
2672,8357,5.0
831,567,4.0
306,1672,3.5
82,35657,4.0
1685,7342,4.0
320,44297,4.0
712,9557,3.0
684,1487,3.0
530,35297,4.0
201,9347,4.0
3638,8722,3.0
1706,1107,3.5
2014,31847,5.0
747,2512,4.0
383,3797,4.0
614,1967,3.5
957,7122,3.0
285,29112,4.0
1139,2017,4.0
922,3362,4.0
4303,9357,5.0
2084,6482,3.0
2441,7467,4.0
1958,3912,2.5
831,22847,3.0
271,6917,2.0
1713,1747,4.0
943,10902,5.0
3428,8552,1.0
3498,15017,4.0
89,5102,3.5
2574,1252,3.0
3855,9747,3.0
523,2547,5.0
82,37742,1.5
285,9617,5.0
3218,32877,4.0
152,11417,2.0
908,8852,3.0
957,30297,2.0
75,12182,3.0
691,8457,4.0
4408,3852,4.0
257,5532,3.5
775,4382,4.0
922,12457,4.5
1041,11587,2.0
3078,25147,5.0
2427,562,4.0
376,4507,5.0
110,10137,3.0
698,987,3.0
1678,4522,3.0
1951,197,4.0
1783,13057,3.0
3183,1632,4.0
2399,4647,3.5
1643,312,5.0
285,9047,4.0
1069,8502,4.0
89,3822,3.0
3848,29057,4.5
2700,6372,4.5
383,11177,1.5
971,3907,3.5
180,3897,2.0
2105,2597,5.0
2525,1877,3.5
404,2732,3.0
607,18982,3.0
957,5387,4.0
2140,1427,5.0
3463,15722,3.0
82,17832,4.0
2189,3362,4.5
845,2017,3.0
3561,7782,3.5
530,8222,4.0
481,14857,3.5
866,1702,3.0
684,9297,4.0
873,6422,2.0
1202,21967,4.0
404,16462,1.0
82,6747,4.0
565,7777,3.0
1202,10177,5.0
299,6077,3.5
915,6722,4.0
761,577,2.0
1937,417,4.0
2021,21057,4.0
390,6547,4.0
2546,357,4.0
845,592,5.0
2910,3852,4.0
2497,662,2.0
313,8117,3.5
2455,24762,2.0
852,2407,5.0
26,5917,5.0
3624,547,4.0
747,13022,3.0
61,8597,3.0
558,5477,2.0
3337,3907,2.5
383,582,4.0
712,1982,4.0
26,722,4.0
474,11807,3.0
3155,337,4.0
75,10262,1.5
621,27642,4.5
782,1917,2.0
1111,12852,4.0
2245,17337,5.0
1405,11372,3.0
1349,7742,4.5
656,197,5.0
89,2207,1.5
3967,3307,4.0
341,6167,5.0
1006,2947,5.0
4359,30322,3.5
89,20422,2.0
1909,17312,2.0
761,15307,2.0
2007,4157,4.0
306,5132,2.0
2308,3377,5.0
3113,12042,4.0
1853,18182,4.0
1426,1887,4.0
614,2462,3.0
75,16577,2.5
3267,802,4.0
425,642,4.0
866,4727,3.0
12,5017,3.5
2868,2822,4.0
180,15307,3.0
383,10322,2.5
1258,522,3.0
3925,8397,3.0
3393,25407,2.0
285,5487,4.0
4401,5967,3.0
1069,31397,3.0
1468,2342,4.0
1804,7822,3.5
201,31542,2.5
537,4437,4.5
1244,3072,3.0
3491,337,4.5
1097,1727,3.5
4618,12857,3.5
782,21947,5.0
712,12077,2.0
4702,3527,5.0
495,5222,2.5
642,2357,4.0
747,44342,4.0
2637,3062,5.0
3995,5082,3.0
3470,10272,3.5
908,7422,3.5
1097,102,4.5
467,3357,3.5
1041,5897,3.0
635,7522,3.5
1041,9202,4.0
201,18147,2.5
341,19192,3.0
873,37512,3.5
1174,2852,3.0
3505,2707,4.0
607,6572,1.5
229,592,4.0
2679,417,4.0
873,1452,4.0
782,11592,5.0
481,532,3.5
2994,1232,3.5
299,18982,2.0
439,5817,5.0
1853,1967,4.0
2315,6562,3.0
1510,6242,3.0
2077,2442,4.5
383,57,3.5
866,3072,4.0
1538,1497,4.0
103,4692,4.0
1860,9917,1.0
3918,202,4.5
1685,17352,4.0
1174,7402,4.0
2070,527,3.0
75,30267,3.5
3113,16192,4.5
82,7482,1.0
4506,14712,3.0
2133,8167,2.5
26,1542,3.0
1237,36972,4.0
502,5807,5.0
271,3407,3.0
649,532,3.5
404,21552,4.0
894,4742,1.5
2448,4397,4.0
397,9532,4.0
89,3747,2.5
82,33317,4.5
383,17742,4.0
89,6122,1.5
873,17197,4.0
285,4147,4.0
376,1442,5.0
873,6527,3.0
2077,18542,3.5
1069,2927,4.5
2035,9952,4.0
4702,4707,4.0
4359,20447,4.0
1398,592,4.5
2525,2442,4.0
873,11427,3.5
82,20187,3.0
404,28682,3.0
698,13857,5.0
4037,1442,3.0
320,34142,3.0
306,13867,4.0
2329,527,4.0
89,6652,2.0
1202,11657,3.0
2077,16837,5.0
2441,42322,2.0
1426,1832,3.0
1748,12027,2.0
481,2082,3.0
1258,2622,5.0
383,20767,3.0
2553,7062,4.5
61,1277,4.0
1615,4522,3.0
3309,192,5.0
355,2442,4.5
446,10617,3.5
1111,3622,5.0
845,2052,4.0
2021,9327,3.0
4618,2987,2.0
558,1927,4.0
306,3487,2.0
306,3072,3.0
4072,6122,4.0
278,2247,3.5
3918,5982,3.0
1020,2352,4.0
1468,4282,4.5
1447,3957,4.0
19,11657,4.0
1944,35897,4.5
68,15447,4.0
397,1667,2.0
1111,3292,5.0
306,3307,4.0
957,6882,4.0
1055,342,5.0
866,6122,2.0
271,8112,5.0
1349,2632,4.0
117,10532,4.0
201,3062,4.0
271,102,5.0
2441,1047,4.0
1083,3307,4.0
544,802,3.5
810,4357,4.5
1706,1192,3.0
19,7167,4.0
2343,6177,3.0
376,3762,4.0
1041,11327,4.0
446,4532,1.5
362,3212,3.0
89,2287,3.5
257,20782,3.0
1559,5152,5.0
1951,5327,4.0
1615,957,5.0
481,13547,3.5
152,5777,2.0
355,2212,4.0
3120,942,1.5
1545,5797,4.0
4205,8167,5.0
992,1262,4.0
894,1802,1.5
810,2017,2.5
677,3397,2.5
285,4782,5.0
446,6372,4.5
537,3597,3.0
831,29707,4.0
3008,13672,3.0
607,1742,2.5
544,3267,5.0
341,22352,4.0
3134,4642,4.0
1426,1592,3.0
628,1512,5.0
383,22742,2.5
1650,7302,2.0
1405,7312,5.0
3267,1987,3.5
635,37422,2.5
194,17152,3.0
1083,10442,4.0
2882,1887,4.0
285,18152,4.0
383,8927,0.5
467,4217,4.0
404,7797,5.0
873,16437,2.0
341,13812,4.0
3155,5697,5.0
12,23912,4.5
1713,19207,1.5
1559,17452,3.0
201,1407,2.0
341,19307,4.0
2112,8537,3.0
719,2112,4.0
495,8042,4.0
26,392,5.0
1440,1272,4.0
1104,2407,4.5
2371,3592,4.0
404,24487,4.0
117,5057,4.0
89,36192,2.0
82,3857,3.0
201,1632,3.0
4611,1302,2.5
1615,10422,1.0
698,8462,1.0
2259,3047,4.5
271,7907,3.5
2077,967,5.0
817,9257,4.0
1916,23242,4.0
838,5847,4.5
747,20097,3.5
383,11737,5.0
110,512,1.0
1237,87,4.0
96,2587,5.0
1349,2827,4.5
2483,402,5.0
1125,14227,4.0
376,4437,4.5
89,5062,4.5
1188,1927,4.0
2238,1107,4.5
3554,6962,3.0
502,1667,4.0
866,6167,3.0
481,4372,4.0
12,497,3.5
1608,3792,5.0
1797,1882,3.0
936,672,2.5
26,4172,4.0
306,672,2.0
82,35402,3.5
334,1192,3.0
1797,5772,5.0
2462,1172,4.0
2441,6227,4.0
3029,9312,5.0
2553,5827,4.5
1692,22027,3.0
1111,2817,4.0
2378,9642,2.5
1643,16232,3.0
481,18187,2.5
3470,12282,2.5
873,6002,3.5
1419,4862,3.0
320,5967,5.0
747,9132,3.5
2427,11692,4.0
1853,1107,4.0
1013,3652,4.5
432,4582,1.0
530,21667,4.0
747,16547,2.5
404,2032,3.0
2098,5597,4.0
2133,5112,2.5
4380,9977,3.0
1405,3142,4.0
1405,7367,5.0
2287,502,3.5
1300,10342,4.0
866,5442,4.0
2924,422,5.0
964,1182,3.5
635,6922,3.0
481,9082,4.0
4485,40152,4.0
222,3922,1.0
439,352,4.0
2511,9962,5.0
1783,5982,3.0
75,9532,3.5
3561,3762,4.0
1076,7882,5.0
572,8112,5.0
89,882,3.0
1251,82,3.5
1426,572,4.0
614,6032,2.0
1937,2017,2.0
873,2462,4.0
537,20157,3.0
2644,1347,4.5
82,1877,4.0
873,9887,2.5
3701,2117,4.5
299,7927,4.0
4478,152,3.0
2315,7707,3.5
3505,9597,4.0
1615,7037,4.0
1538,777,5.0
4646,337,1.0
747,3127,2.5
978,2002,4.0
2301,5312,4.0
2427,31822,0.5
2875,8397,2.0
1804,17212,3.5
2315,237,4.0
383,4622,1.0
75,872,3.0
257,43972,2.0
1552,11182,3.0
530,8227,4.0
747,1797,3.5
481,21652,3.0
1713,10477,1.5
1545,7927,5.0
873,507,3.0
607,12877,0.5
551,2327,3.0
264,5677,4.0
180,5847,2.0
1531,5902,5.0
404,34142,4.0
866,12132,4.5
1398,13472,2.5
656,362,4.0
285,2672,3.0
2238,4482,4.5
3701,662,3.0
754,3787,4.5
1608,21317,4.5
2021,187,4.0
1237,902,4.0
1860,11247,4.0
306,802,4.0
180,3297,3.0
2231,1882,3.5
600,10807,4.0
1139,16182,4.0
544,20552,3.5
1468,3112,5.0
698,6512,5.0
1748,29617,1.5
2007,3097,4.0
362,927,4.0
1300,7167,4.0
75,16177,3.5
712,1547,4.0
761,6402,4.0
1363,17672,4.0
75,3072,3.0
1125,287,4.0
1125,15457,4.0
2917,5002,4.5
75,4592,2.0
1328,87,4.0
12,2562,3.5
2917,7927,4.0
2805,2752,4.0
383,29327,3.0
1041,10112,4.0
1006,8942,4.0
460,8252,4.0
1755,1112,3.0
1153,1337,4.0
383,21497,3.0
1615,5107,3.0
747,892,3.5
4548,47,3.0
2392,14572,4.0
2532,3907,4.0
26,9992,1.0
747,1897,3.0
1783,29087,1.0
1692,24767,4.0
2770,11382,2.0
110,7582,2.5
2679,882,4.0
369,11357,5.0
1006,1172,4.0
1195,522,3.5
3498,1887,5.0
1643,1107,4.0
19,17442,3.5
3246,10607,3.0
75,2787,3.5
180,397,3.0
747,3777,3.5
481,1727,3.0
502,2462,4.5
1041,18127,4.0
936,3757,4.5
747,15152,2.0
852,617,5.0
2532,7742,4.0
1405,3362,4.0
1706,227,3.0
383,24277,2.0
110,592,5.0
530,18417,4.0
2896,6592,4.0
187,13317,4.0
271,7262,4.0
922,13052,3.5
614,617,3.5
782,37367,4.5
1713,31347,3.5
19,522,5.0
684,9022,2.0
2350,1232,3.0
404,12722,4.0
3029,47,3.0
1846,1442,3.0
306,13987,3.5
201,16952,3.0
383,10672,2.0
271,1402,5.0
2777,3192,4.5
383,1967,1.0
383,5517,4.0
327,3682,2.0
383,182,5.0
537,16167,3.5
2378,2372,4.5
1426,17207,4.0
2035,197,4.0
2476,1007,3.0
313,8977,2.5
712,29712,2.0
117,5832,4.0
887,667,4.5
117,822,3.5
383,122,4.0
152,8402,4.0
201,7667,4.0
75,15287,1.5
628,6122,5.0
271,4787,4.0
404,10397,4.0
1293,8392,1.0
4177,1667,4.5
110,22102,2.0
3071,12587,3.5
614,9532,3.0
614,377,2.5
1153,3762,3.0
1510,1402,3.5
887,9327,4.0
621,10607,4.0
922,9077,3.5
3190,30722,5.0
3820,12752,4.0
229,3402,3.5
1440,18182,4.0
2119,6252,3.0
75,26262,4.0
1825,10772,4.0
3001,1892,0.5
4520,5112,3.0
3554,19432,3.0
1706,25747,4.0
411,337,4.5
2847,337,4.0
12,1707,4.5
2140,2512,5.0
82,8252,5.0
1223,1397,3.0
4464,7782,3.0
740,4282,4.0
2210,952,4.0
124,21667,4.5
19,10512,4.0
96,5837,5.0
383,19207,3.0
2896,9957,4.0
1111,7192,3.0
1153,8762,4.0
2210,3332,4.5
1468,29592,4.5
4051,4617,4.0
201,15862,3.5
397,11592,3.5
1195,3902,4.5
404,6702,3.0
684,20792,2.0
2602,20082,4.0
12,28432,3.0
481,7337,2.5
2959,1277,3.0
439,14037,4.0
3946,43757,4.0
3204,417,5.0
2770,12437,3.0
565,1957,3.5
313,8502,3.5
782,22907,1.0
936,4257,4.0
1783,19022,5.0
75,1327,4.0
1258,9737,5.0
1860,24107,5.0
712,6317,4.0
320,7417,5.0
404,13272,3.0
1818,1397,5.0
684,6472,3.0
1020,10272,3.5
1300,6772,1.0
2525,2997,4.0
397,16452,3.5
1202,44692,4.0
2294,2667,4.0
131,5327,5.0
369,952,4.0
712,39632,3.0
1006,7057,4.0
376,1277,4.0
3092,13432,2.0
12,20737,3.5
782,30287,1.0
502,6562,4.5
1111,3877,3.0
